,canonized_url,date,original_url,mime_type,response_code,old_checksum,length
0,"com,twitter)/transition46",20201108140309,https://twitter.com/Transition46,text/html,200,XISFJTM5B57VSWETQZXI5X3BIZWHWMMM,12543
1,"com,twitter)/transition46",20201108140405,https://twitter.com/transition46,text/html,200,QGLN3EGSSWEMPE2HGQLQRCEZ4QOCZL5V,12318
2,"com,twitter)/transition46",20201108143830,https://twitter.com/Transition46,text/html,200,PZSKERVR7RSGNWZJADXN3OTCSXZ26LC4,82188
3,"com,twitter)/transition46",20201108152336,https://twitter.com/transition46,text/html,200,XJPK7MGZ2CCWJFV4INZJXNEL3YEGZK6T,82544
4,"com,twitter)/transition46",20201108222942,http://twitter.com/transition46,unk,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,574
5,"com,twitter)/transition46",20201108222944,https://twitter.com/transition46,text/html,200,HRTINU25NPAUQNUSGDWZJ4DBL3D4ELTP,85227
6,"com,twitter)/transition46",20201109002053,https://twitter.com/Transition46,text/html,200,ELJ4L43K3N756OXQGCBC7UJEUKX35SVV,86058
7,"com,twitter)/transition46",20201109023134,https://twitter.com/Transition46,text/html,200,IPLDEG2ITZ5RDEMNAPCWTWN5IS3XRQ7K,84527
8,"com,twitter)/transition46",20201109045019,https://twitter.com/Transition46,text/html,200,IEDH53ZZTC7AH6EFEBHVA2J7OLQ7AX6H,84331
9,"com,twitter)/transition46",20201109090130,https://twitter.com/transition46,text/html,200,TUMPBZF7MFJNBHZ7FXHPRP7GT4MAZP6Q,86937
10,"com,twitter)/transition46",20201109093500,https://twitter.com/transition46,text/html,200,TDE3FED5UJDJQ34WTM2V6GP6DNLMIC2O,85158
11,"com,twitter)/transition46",20201109145517,https://twitter.com/Transition46,text/html,200,7R26MI7N7F3HMSJ7QIJENJIFZH5ST55P,85282
12,"com,twitter)/transition46",20201109153525,https://twitter.com/transition46,text/html,200,H3ARH4I5ASHU4W3STZWBQFKTCCMUR2BP,85865
13,"com,twitter)/transition46",20201109154125,https://twitter.com/transition46,text/html,200,7GOQEJL2UWGMO6YQAVRPYZLTMBBXHTQZ,87600
14,"com,twitter)/transition46",20201109172510,https://twitter.com/Transition46,text/html,200,CWH5JEFR2H4NX225C4PSZPRWWJWSCV2C,86591
15,"com,twitter)/transition46",20201109220550,https://twitter.com/transition46,text/html,200,U5ES7YS6G6GIDEUAJOM6J3OX5PIDLYK7,87156
16,"com,twitter)/transition46",20201110003429,https://twitter.com/transition46,text/html,200,LG4LWOKX7BCU2IO777BCOHONEVF3BTYR,88440
17,"com,twitter)/transition46",20201110004320,https://twitter.com/transition46,text/html,200,BYZIASAYBCDYJLEXPGDZFE5P2HFCZRWC,87350
18,"com,twitter)/transition46",20201110041349,https://twitter.com/Transition46,text/html,200,PM73FWZRO7UCMZX6QK5VCYHLODDGLDBC,90911
19,"com,twitter)/transition46",20201111015947,https://twitter.com/transition46,text/html,200,I2MMXO3F7ZBALAYOGTKLDZEXRUB5ZQDW,92237
20,"com,twitter)/transition46",20201111053055,https://twitter.com/transition46,text/html,200,XBI3KC4M53DIBPDVLMTPB3WOSNWQTHSP,91874
21,"com,twitter)/transition46",20201111082912,https://twitter.com/Transition46,text/html,200,CLPKQ7XJJP4D6QHQQU2LEYYAW6KS7YJ7,90856
22,"com,twitter)/transition46",20201111083029,https://twitter.com/Transition46,text/html,200,DGP42U6B3L22P3ASVXDPMSDPWTRE65MJ,92144
23,"com,twitter)/transition46",20201111084216,https://twitter.com/Transition46,text/html,200,OF6PGOHPBD6YLLHHSLVH7RSYH67MR4X2,14467
24,"com,twitter)/transition46",20201111090626,https://twitter.com/Transition46,text/html,200,OZ3RZOLOFXS4UKBACUIVO4MDGRFY3NMS,92130
25,"com,twitter)/transition46",20201111142937,https://twitter.com/Transition46,text/html,200,PSXQWES6GMTWGDHMPNIVBJYUDMO5WQX4,90968
26,"com,twitter)/transition46",20201111143010,https://twitter.com/Transition46,text/html,200,MNUXXLW3DHWJMMMUUYFJSTVGJSPMZFCW,14473
27,"com,twitter)/transition46",20201111151951,https://twitter.com/Transition46,text/html,200,2XAWCDCT4UKI7FEMGUODJM6TWS7FM5H5,92382
28,"com,twitter)/transition46",20201112021943,https://twitter.com/Transition46,text/html,200,G7HKY2ZQZME5EYEYYOXN235CAXGJWBOB,91964
29,"com,twitter)/transition46",20201112025002,https://twitter.com/Transition46,text/html,200,LNS4PGEOI6UATNPLG6XH2J5NTCVLEJTB,93649
30,"com,twitter)/transition46",20201112113341,https://twitter.com/Transition46/,text/html,200,T2LDOEN7EPNWV4F2H323NAYKMTWPKFE6,91915
31,"com,twitter)/transition46",20201112113806,https://twitter.com/Transition46,text/html,200,X5Z7GN6KGE2RBRKBLOATSIYVJKI666KF,94894
32,"com,twitter)/transition46",20201113012215,https://twitter.com/transition46,text/html,200,X4PUM2YL5E3EHJUYSJQFVQWQMHGQR7J2,93515
33,"com,twitter)/transition46",20201113071928,https://twitter.com/Transition46,text/html,200,2EG72DM3MCJBUZLBKAZKOICFDYAZ5JPY,92823
34,"com,twitter)/transition46",20201113112642,https://twitter.com/Transition46,text/html,200,OGY73XSDHWJPOQNNGAPAMRI5KHKJ567K,95930
